          Pi       NnzSnp      SigmaSq            S       ResVar       GenVar     SigmaSqG          hsq 
  0.00869952        24318  0.000271627    -0.150365      6.59097      1.58571      2.43201     0.206887 









  0.00533315        15029  9.54225e-05    -0.325332      7.16555     0.655502     0.665756    0.0855232 









  0.00540519        15045  8.47329e-05    -0.332263      7.16859      0.60354     0.602289    0.0787438 






    0.024729        69574  2.41153e-05    -0.118955      7.14092     0.666957     0.668238    0.0870178 









   0.0243031        68130  2.40712e-05    -0.128154      7.13085     0.659284     0.654428    0.0860167 









   0.0244424        68680  2.39383e-05    -0.136148      7.11937     0.664789     0.659782    0.0867349 









   0.0240781        67718  2.41001e-05    -0.131836      7.11389     0.661679     0.648575    0.0863292 









   0.0233229        65702  2.49404e-05   -0.0946682      7.09744     0.641567     0.638154    0.0837052 









   0.0233927        65438  2.56206e-05   -0.0817743      7.10374     0.657891     0.648017    0.0858349 









   0.0225436        63421  2.66062e-05   -0.0650712      7.13636     0.646657     0.642583    0.0843692 









   0.0222093        62535  2.81151e-05   -0.0745543      7.09882     0.675433     0.673524    0.0881236 









   0.0225621        62986  2.73531e-05   -0.0757762      7.12516     0.668501     0.662046    0.0872192 









   0.0225527        62786  2.73342e-05   -0.0729916      7.10589     0.667983     0.655863    0.0871516 









   0.0224301        63075   2.7538e-05   -0.0686571      7.10964     0.659146     0.661998    0.0859986 









   0.0216183        60846  2.73693e-05   -0.0830173      7.15208     0.655335     0.642166    0.0855015 









   0.0219331        61770  2.76514e-05   -0.0808934       7.0794     0.669437      0.65888    0.0873414 









   0.0213358        59273  2.83186e-05   -0.0743082      7.10945     0.644704     0.643911    0.0841144 









   0.0214989        60198  2.83581e-05   -0.0762191      7.12221     0.658308     0.655051    0.0858894 









   0.0224323        62649  2.83381e-05   -0.0781481      7.11145     0.685596     0.681277    0.0894496 









   0.0218314        61142  2.81705e-05   -0.0820521      7.09444     0.667701     0.667499    0.0871148 









   0.0219731        61580  2.77632e-05   -0.0816236      7.11665     0.670679     0.655682    0.0875034 









   0.0221215        62121  2.69497e-05    -0.104516      7.12911     0.659541     0.649415    0.0860502 









   0.0227539        63301  2.64805e-05    -0.110281      7.10908      0.66034     0.657524    0.0861544 









   0.0232092        64812  2.56912e-05    -0.121073         7.11     0.666339      0.65537    0.0869371 









   0.0229767        64731  2.57366e-05    -0.130333      7.09165     0.668201      0.66291    0.0871801 









    0.022372        62757  2.53747e-05    -0.145495      7.08368     0.648666     0.641727    0.0846314 









   0.0224489        63424  2.57289e-05    -0.138584      7.11305     0.658579      0.65445    0.0859247 









   0.0229893        64082  2.54574e-05    -0.139449      7.15612     0.661036     0.660021    0.0862452 









    0.023547        65589  2.50458e-05    -0.136325      7.10355     0.669612     0.657698    0.0873641 









   0.0239307        67271   2.4977e-05    -0.137353      7.10763     0.668517     0.677178    0.0872213 









   0.0237618        66774  2.49368e-05    -0.143188      7.13207     0.676584     0.670631    0.0882738 









   0.0239733        67543  2.44724e-05    -0.136334      7.14035     0.674793     0.662481    0.0880401 









   0.0241928        67355  2.48376e-05    -0.127911      7.07485      0.67523     0.668057    0.0880972 









   0.0236915        66622  2.46752e-05    -0.152251      7.07895     0.682865     0.666265    0.0890933 









   0.0243621        68363  2.41983e-05    -0.149752      7.04005     0.682418     0.672401    0.0890349 









   0.0233244        65661  2.37117e-05    -0.141864      7.15408     0.636654     0.625337    0.0830642 









   0.0236878        66292  2.43831e-05    -0.131825      7.10577     0.656043     0.645917    0.0855937 









   0.0239355        66644  2.48447e-05    -0.117554      7.12216     0.664806     0.657175    0.0867371 









   0.0241688        67339  2.53972e-05    -0.107872      7.08799     0.683323     0.673382     0.089153 









   0.0240162        67655  2.57094e-05   -0.0723219      7.08971     0.663634     0.665601    0.0865842 









   0.0245367        68099  2.53404e-05    -0.077528       7.0878     0.665713     0.659157    0.0868555 









    0.024745        69155  2.47391e-05   -0.0802071      7.08054     0.658596     0.658476    0.0859269 









   0.0246462        68745  2.43456e-05   -0.0597572      7.15439     0.641751      0.63666    0.0837291 









   0.0243122        68320   2.4719e-05   -0.0405041      7.11271     0.650521     0.633873    0.0848733 









   0.0238508        66960  2.61155e-05   -0.0144319      7.15022      0.63909     0.641518    0.0833819 









   0.0235931        66347  2.67826e-05   -0.0131159      7.11253     0.660844     0.656771    0.0862202 









   0.0236813        66205  2.67538e-05   -0.0225415       7.1421     0.659605     0.654125    0.0860585 









   0.0237635        66420  2.72118e-05   -0.0238723      7.13443     0.664275     0.671689    0.0866678 









   0.0239651        67205  2.81196e-05   -0.0151247      7.07954     0.680858     0.707093    0.0888314 









   0.0237857        66110  2.74183e-05   -0.0098828      7.08743     0.667489     0.665795    0.0870872 









   0.0237633        66778  2.62533e-05   -0.0249999      7.12146     0.649357     0.649785    0.0847215 









   0.0232384        65609  2.64376e-05   -0.0209918      7.08672     0.650787     0.646998    0.0849081 









   0.0238238        66392  2.62303e-05   -0.0126429      7.09588     0.651247     0.645816    0.0849681 









   0.0240137        67617  2.66231e-05   0.00420423      7.11673     0.655186     0.650254    0.0854819 









    0.023326        65244  2.69367e-05    0.0338041      7.13624     0.627222      0.62565    0.0818335 









   0.0232032        64857     2.69e-05    0.0248477      7.12655     0.626357     0.629739    0.0817207 









   0.0229169        64778  2.72538e-05    0.0306788      7.13569     0.649423     0.632176    0.0847301 









   0.0230537        64615  2.61305e-05    0.0201741      7.12784     0.612513     0.599484    0.0799144 









   0.0237213        66295  2.63123e-05    0.0197445       7.1316     0.634987      0.62575    0.0828466 









   0.0235004        66074  2.75961e-05     0.025408      7.12857     0.663994     0.648143    0.0866312 









   0.0235476        65474  2.77331e-05    0.0158601      7.13779     0.662807     0.657347    0.0864763 









   0.0237087        66099  2.77883e-05    0.0171075      7.10407     0.656045     0.660935    0.0855941 









   0.0232542        64885  2.81161e-05     0.023579      7.12898     0.659987     0.657006    0.0861083 









   0.0229615        63982  2.78494e-05    0.0185866      7.14203     0.647432     0.635846    0.0844704 









   0.0224626        62927  2.83515e-05     0.017227      7.13497     0.651052     0.642437    0.0849426 









   0.0226622        63094  2.83461e-05    0.0172215      7.10561      0.65137     0.646552    0.0849841 









   0.0222949        62282  2.84669e-05     0.029037      7.11869     0.641173     0.632621    0.0836537 









   0.0219178        61476  2.80584e-05    0.0200272       7.1197     0.623977     0.615468    0.0814102 









   0.0219296        61136  2.87437e-05    0.0271003      7.14611     0.637052     0.626032    0.0831161 









   0.0222491        61935  2.96466e-05    0.0346789      7.14814     0.649085     0.657419     0.084686 









   0.0216415        60708   2.9464e-05    0.0389127      7.11201     0.642605      0.63757    0.0838405 









   0.0216038        60771  3.01118e-05    0.0340032       7.1136     0.658708     0.651759    0.0859415 









   0.0219062        61689  2.93932e-05    0.0211117      7.09816     0.645906     0.650869    0.0842712 









   0.0218469        61220  2.81931e-05   0.00791502      7.13064     0.630233     0.630074    0.0822263 









    0.021741        61417  3.02724e-05    0.0191086      7.12808     0.663281     0.669312    0.0865381 









   0.0211728        59583  3.07154e-05    0.0138899      7.12561     0.665307     0.663143    0.0868024 









   0.0216619        60961  3.06096e-05    0.0247706      7.09989     0.667723     0.666326    0.0871177 









   0.0213957        60132  3.07993e-05    0.0262601      7.09984     0.663703     0.666297    0.0865932 









   0.0216478        60242  2.96554e-05    0.0223982      7.10097      0.64858     0.642934    0.0846202 









   0.0212228        59613   3.0092e-05    0.0228349      7.12251     0.653884     0.644686    0.0853122 









   0.0205901        57613  3.06942e-05     0.022713      7.14261     0.644879     0.635715    0.0841372 









   0.0201768        56296  3.19939e-05    0.0350941      7.11024     0.653966     0.639836    0.0853228 









   0.0205933        58011  3.18936e-05    0.0342204       7.1062      0.66563     0.655418    0.0868446 









   0.0203298        57133   3.1661e-05    0.0279963      7.13658     0.652695     0.643498     0.085157 









   0.0206767        58102  3.21876e-05    0.0355239      7.15989     0.661197     0.659988    0.0862662 









   0.0208354        58474  3.12407e-05    0.0240078      7.11318      0.66789     0.656782    0.0871394 









   0.0198585        56068  3.14463e-05    0.0381608      7.12536     0.642836     0.630117    0.0838707 









   0.0196786        54799  3.29989e-05    0.0503803      7.16595     0.650475     0.636979    0.0848673 









   0.0196531        55163   3.2892e-05    0.0635496      7.15265     0.629393      0.62984    0.0821167 









   0.0194055        53975  3.45061e-05    0.0738215      7.11175     0.643036     0.645593    0.0838968 









   0.0197531        55375  3.31678e-05    0.0568062      7.16408     0.654141     0.641686    0.0853456 









   0.0198856        55706  3.21133e-05    0.0427013       7.1412     0.637211     0.632717    0.0831368 









    0.019644        55497  3.35481e-05    0.0392303      7.10523     0.662636     0.663081     0.086454 









   0.0188993        53276  3.26122e-05      0.02605      7.12152     0.628756     0.622824    0.0820337 









    0.018925        52902  3.29914e-05    0.0282681      7.16122     0.634273     0.625681    0.0827534 









   0.0189431        53074  3.34338e-05    0.0360731      7.14451      0.64651     0.630462    0.0843501 









   0.0195978        54884  3.26295e-05    0.0249591      7.15838     0.646235      0.63855    0.0843142 









   0.0195826        55160   3.2115e-05    0.0149984      7.15183     0.639804     0.642872    0.0834751 









   0.0198902        55960  3.14547e-05   0.00362864      7.12274      0.64543      0.63852    0.0842092 









   0.0191775        53909  3.19285e-05  -0.00783421      7.10927     0.642942     0.629135    0.0838845 









     0.01946        54326   3.1913e-05    0.0182661      7.16176     0.639048     0.621682    0.0833765 









   0.0195463        54129  3.13258e-05    0.0176571      7.13575     0.613323     0.608819    0.0800201 









    0.019462        54896  3.10988e-05    0.0248769      7.11435      0.62122     0.609529    0.0810504 









   0.0199167        55824   3.0741e-05    0.0158613      7.14529     0.616645     0.614529    0.0804535 









   0.0200793        55689  3.13812e-05    0.0219464      7.15839     0.639489     0.629186     0.083434 









   0.0200692        56134  3.16352e-05   0.00985368      7.12319     0.637143     0.643014    0.0831279 









   0.0200657        56246  3.16571e-05  -0.00230755      7.11853     0.646235      0.64529    0.0843141 









   0.0202381        56459  3.17073e-05   -0.0270454      7.13988       0.6612     0.663412    0.0862666 









   0.0200962        56338  3.17368e-05   -0.0318093      7.11958     0.672655     0.664895    0.0877612 









   0.0201083        56126  3.14129e-05   -0.0723221      7.05773     0.669565     0.672661     0.087358 









   0.0198302        55289  3.18616e-05   -0.0764368      7.03856      0.68769     0.675355    0.0897227 









    0.019697        55245  3.24837e-05   -0.0747409      7.13338      0.68085     0.686864    0.0888303 









   0.0193948        54562  3.19048e-05   -0.0601645      7.05471     0.671841      0.66512     0.087655 









   0.0194994        54422  3.25259e-05   -0.0576575      7.13484     0.672377     0.668744    0.0877249 









   0.0187039        52580   3.1594e-05   -0.0570535      7.13234      0.64232     0.632674    0.0838034 









   0.0187968        52811  3.25733e-05   -0.0558279      7.14964     0.647266     0.647323    0.0844487 









    0.018655        52326  3.19613e-05   -0.0644298      7.11279     0.652528     0.639029    0.0851351 









   0.0185421        52471  3.22181e-05   -0.0499023      7.10456      0.64948     0.637651    0.0847375 









   0.0187372        52715  3.20318e-05   -0.0362676      7.14955     0.645178     0.631456    0.0841762 









   0.0190436        53423  3.27165e-05   -0.0449514      7.16717     0.655662     0.655347    0.0855441 









   0.0184765        51943  3.26443e-05   -0.0389407      7.13941     0.632461     0.632499    0.0825171 









   0.0189809        53027  3.29479e-05   -0.0447261      7.10927     0.655658     0.661228    0.0855436 









   0.0191661        53516  3.25779e-05   -0.0406285      7.13476     0.657174     0.648947    0.0857413 









   0.0195586        54578  3.22929e-05   -0.0413411      7.10542     0.666788      0.65819    0.0869958 









   0.0189079        53219  3.37037e-05   -0.0399774      7.11964     0.682691     0.675132    0.0890705 









   0.0195599        54772   3.3921e-05  -0.00580474      7.12544     0.671116      0.68159    0.0875604 









   0.0196968        54801  3.43334e-05  -0.00520566      7.10428     0.681626     0.686714    0.0889317 









   0.0192551        54423  3.16056e-05    -0.021354      7.11877     0.628216     0.632137    0.0819632 









   0.0197769        55254  3.31329e-05   -0.0177718      7.10048     0.673525     0.675155    0.0878747 









   0.0198849        56149  3.41029e-05   -0.0150489      7.05765     0.698351     0.704001    0.0911137 









   0.0194106        53857  3.27973e-05   -0.0226636      7.16532     0.658755     0.651859    0.0859477 









   0.0194814        54113  3.31908e-05   -0.0490382      7.12808     0.676242     0.676706    0.0882292 









   0.0200524        56494  3.17768e-05   -0.0644158       7.1126     0.676178     0.685357    0.0882208 









   0.0202098        56835  3.11518e-05   -0.0553256       7.1183     0.666539     0.667542    0.0869632 









   0.0203503        56937  3.15733e-05   -0.0454151      7.11265     0.678921     0.670959    0.0885787 









   0.0197977        55278  3.15801e-05   -0.0327537      7.11835     0.663541     0.653858    0.0865721 









   0.0196777        55386  3.12113e-05   -0.0161963      7.14167     0.651285     0.638612    0.0849731 









   0.0203903        57337  3.09951e-05   -0.0176609      7.07386     0.666583       0.6528     0.086969 









   0.0210843        58454  3.02376e-05   -0.0278051      7.11943     0.671726     0.652392    0.0876399 









   0.0208909        58366  3.10297e-05   -0.0334671      7.08636     0.666964     0.672684    0.0870187 









   0.0208837        58582  2.90264e-05   -0.0567474      7.10396     0.651195     0.642219    0.0849612 









   0.0208059        58731  3.01051e-05   -0.0485759      7.09793     0.673817     0.666269    0.0879128 









   0.0212099        59299   2.9822e-05   -0.0530854      7.06581     0.668756     0.666463    0.0872525 









   0.0208725        58730   3.0707e-05   -0.0608623      7.08636     0.680274     0.685231    0.0887552 









    0.020711        58019  2.98379e-05   -0.0900278      7.12125     0.668134     0.671295    0.0871714 









   0.0202725        56806  2.82785e-05    -0.134006      7.12347      0.65345     0.643658    0.0852555 









   0.0207732        58553  2.95354e-05    -0.116011      7.04109     0.684748     0.687454    0.0893389 









   0.0209035        58478   2.8721e-05     -0.12316      7.08216     0.680616     0.667881    0.0887999 









   0.0209296        58737  2.92499e-05    -0.115273      7.06436     0.679281     0.682172    0.0886257 









   0.0200192        55980  3.08213e-05    -0.108946      7.14041     0.684421     0.676798    0.0892963 
