          Pi       NnzSnp      SigmaSq            S       ResVar       GenVar     SigmaSqG          hsq 
  0.00876489        24580  0.000349058    -0.122048      7.13173      2.02552      2.94805     0.236729 









  0.00539352        15009  0.000121047    -0.279984       7.9642     0.746202     0.772043    0.0872111 









   0.0049558        13977  0.000104435    -0.300148      7.99061     0.649878     0.641248    0.0759533 






   0.0168671        47195  3.70647e-05   -0.0712821      8.04773     0.635428     0.626026    0.0742645 









   0.0168035        46978  3.68598e-05   -0.0954861      8.02785     0.638549     0.632246    0.0746293 









   0.0167441        47019  3.74862e-05    -0.082264      8.04663     0.647658     0.632433    0.0756939 









   0.0167183        46992  3.69549e-05   -0.0754204      7.98416     0.634062     0.622839    0.0741049 









   0.0175731        49298  3.86661e-05   -0.0819795      7.93523     0.698569     0.692305    0.0816441 









    0.017336        48779  3.95452e-05   -0.0709304      7.95307     0.684031     0.691312     0.079945 









   0.0173542        49114  3.80409e-05   -0.0857253      7.97818      0.67299       0.6734    0.0786545 









   0.0169091        47563  3.81719e-05   -0.0794966      7.94391     0.660341     0.649787    0.0771763 









   0.0167653        47558  3.77521e-05   -0.0872409      8.01559     0.658524      0.65024    0.0769639 









   0.0170182        47909  3.72038e-05   -0.0871564      8.02719     0.659644     0.645225    0.0770947 









   0.0166475        46783  3.82961e-05   -0.0926264      7.96815     0.666734     0.660298    0.0779234 









   0.0162683        45829  3.92687e-05     -0.10272      7.97564     0.667403     0.659165    0.0780016 









   0.0159727        45277   3.9661e-05   -0.0906406      7.99118     0.668227     0.654765    0.0780979 









   0.0157384        44204  4.05846e-05    -0.082649      7.96651     0.663132     0.651407    0.0775024 









   0.0157134        44307  4.16199e-05   -0.0838987      8.01216     0.674622     0.667537    0.0788453 









   0.0155712        43856  4.19138e-05   -0.0827162      7.99897     0.667971     0.661593     0.078068 









   0.0153564        42861  4.36908e-05   -0.0629819      7.96512     0.670104     0.664508    0.0783172 









   0.0152547        43000  4.42294e-05   -0.0575979      7.97484     0.682753     0.677592    0.0797956 









   0.0150487        42428  4.24304e-05   -0.0731504      7.94054     0.653958     0.646184    0.0764302 









   0.0149445        41935  4.30233e-05   -0.0996068      7.96506     0.672672      0.66111    0.0786174 









   0.0146523        41212  4.35638e-05   -0.0972291      8.02592     0.659731      0.65299    0.0771049 









   0.0146858        40992   4.4208e-05   -0.0944789      8.00944     0.664068     0.659227    0.0776119 









   0.0144153        40544  4.44775e-05   -0.0904211      8.01347     0.647114     0.655108    0.0756304 









   0.0146793        41399  4.30928e-05    -0.102028      8.02016     0.658441     0.651123    0.0769542 









   0.0144733        40383  4.27868e-05    -0.102437      7.96586     0.648067     0.637971    0.0757417 









   0.0145954        40939  4.26843e-05    -0.101474      7.99007     0.633028     0.640208    0.0739841 









   0.0143159        40306  4.32285e-05    -0.107177       7.9852     0.650983     0.642684    0.0760825 









   0.0144231        40806  4.35876e-05    -0.106397      8.03403      0.67185     0.654005    0.0785213 









   0.0144275        40788  4.31694e-05    -0.103153      7.99517     0.645443     0.643917    0.0754351 









   0.0147129        41407  4.24266e-05    -0.101355      8.03756     0.649134     0.643578    0.0758664 









   0.0142963        40129  4.26653e-05    -0.102804      8.01106     0.635063     0.629963    0.0742219 









    0.013813        39019  4.36474e-05    -0.113878      8.03039     0.631909     0.632206    0.0738532 









   0.0132897        37253  4.58723e-05     -0.13342      7.97488     0.653051     0.640009    0.0763242 









   0.0133907        37752  4.66046e-05    -0.139786      8.02725     0.675237     0.667034    0.0789172 









   0.0132348        37411  4.59684e-05    -0.121075      7.99486     0.653981     0.638872    0.0764329 









   0.0132811        37417  4.68905e-05    -0.124123      7.98483     0.664485     0.655644    0.0776606 









   0.0130356        36400  4.92499e-05    -0.127975      7.93807     0.687881      0.67533    0.0803949 









   0.0128481        36350  4.84598e-05    -0.137424      7.94396     0.670336     0.663248    0.0783443 









    0.012639        35872  4.89727e-05    -0.120904      7.99394     0.669416     0.654849    0.0782369 









   0.0130903        36862  4.80475e-05    -0.100381      7.99886      0.65093     0.644463    0.0760764 









   0.0131482        37103  4.81722e-05   -0.0890004      7.98989       0.6555     0.649289    0.0766105 









   0.0129458        36877  4.53617e-05   -0.0864066      7.99746     0.613702     0.599931    0.0717254 









   0.0125797        35700  4.91246e-05   -0.0378628      8.00202     0.614296     0.608612    0.0717948 









   0.0127273        35796  4.89219e-05   -0.0233342      8.05614     0.614148     0.601418    0.0717775 









    0.012611        35698  5.12909e-05   -0.0310696      8.01065     0.635395     0.639059    0.0742607 









    0.012658        35566  5.25554e-05   -0.0510458      7.98761     0.652125     0.654814     0.076216 









   0.0127061        35775  5.43326e-05   -0.0312109      7.97609     0.671272     0.669869    0.0784538 









   0.0126871        35652  5.22139e-05   -0.0408443      8.02256     0.665782      0.65459    0.0778122 









   0.0126182        35399  5.17395e-05   -0.0528727      8.04176     0.648005      0.65211    0.0757345 









   0.0122728        34462  5.08573e-05   -0.0679019       7.9835     0.637506     0.625655    0.0745075 









   0.0125752        35112  5.16346e-05   -0.0393004       7.9709     0.646366     0.635459    0.0755429 









   0.0121756        34082  5.49022e-05    -0.037282      7.99806     0.663608     0.654503     0.077558 









   0.0125635        35824  5.32366e-05   -0.0277974      8.03011     0.670362     0.663955    0.0783475 









   0.0124895        35405    5.375e-05   -0.0428211      7.96908     0.667028     0.666518    0.0779577 









   0.0120331        33794  5.28624e-05   -0.0415963      8.00201      0.62208     0.624062    0.0727045 









     0.01226        34738  5.29599e-05   -0.0525897      7.98181     0.660109     0.648319    0.0771491 









   0.0120943        34035  5.24272e-05   -0.0472914      7.98074     0.634302      0.62829     0.074133 









   0.0119991        33831  5.38977e-05   -0.0505186      8.04181     0.649052      0.64096    0.0758568 









   0.0117439        33123  5.24793e-05   -0.0706818      7.94261     0.633118     0.622135    0.0739946 









   0.0121288        34190  5.24976e-05   -0.0729879      8.04426     0.648776     0.642322    0.0758246 









   0.0118794        33583  5.33453e-05   -0.0718566      8.00244     0.649921     0.644421    0.0759585 









   0.0114325        32213  5.45259e-05   -0.0836918      7.99024     0.637359     0.632979    0.0744903 









   0.0111486        31543  5.43665e-05   -0.0872408      8.03285     0.619505     0.616185    0.0724035 









   0.0113096        31782  5.25937e-05   -0.0906584      8.04245     0.620483     0.606155    0.0725179 









   0.0117154        32748  5.25843e-05   -0.0870789      8.00877     0.625557      0.62399    0.0731109 









   0.0116908        32884  5.18174e-05   -0.0968817       8.0485     0.623566     0.620895    0.0728782 









    0.011545        32794  5.24311e-05   -0.0893435      8.07061     0.628133     0.624123    0.0734119 









    0.011386        32296  5.23131e-05   -0.0811915      8.02905      0.61562     0.612023    0.0719495 









   0.0115456        32588  5.41564e-05   -0.0649636      7.99782     0.654377     0.634164    0.0764792 









   0.0120131        33718  5.22762e-05    -0.062883      7.99282     0.629773     0.627058    0.0736036 









   0.0116674        32906  5.30641e-05   -0.0661062      8.00943     0.635861     0.630779    0.0743152 









   0.0121938        34320  5.05476e-05   -0.0672603      8.03221     0.629144     0.618388    0.0735302 









    0.012691        35536  5.09349e-05   -0.0792987      7.97664     0.653243      0.65142    0.0763467 









   0.0127163        35994  4.94858e-05    -0.097641       8.0009     0.650121     0.648013    0.0759818 









   0.0128963        36286  4.84774e-05    -0.118481      7.99791     0.664245     0.657924    0.0776325 









   0.0133391        37764   5.0468e-05    -0.107516      7.93516     0.697708     0.701636    0.0815434 









    0.012922        36256   4.9397e-05    -0.134848       7.9107     0.677419     0.675999    0.0791722 









   0.0129511        36277  4.97277e-05    -0.161081      8.00399     0.699638     0.694615     0.081769 









   0.0126829        35618  4.96244e-05    -0.170186      8.01207     0.691783     0.686299     0.080851 









   0.0123267        34978   4.8838e-05    -0.171512      7.95192     0.677534     0.665278    0.0791856 









   0.0123647        34742  4.95122e-05    -0.162914        8.026     0.668031     0.664817     0.078075 









   0.0123907        34946   5.0503e-05    -0.170277      7.95064     0.687802      0.68326    0.0803857 









   0.0115746        32735  5.17156e-05    -0.161687      7.97724      0.66202     0.651986    0.0773725 









    0.011591        32827   5.1187e-05    -0.219913      7.99386     0.665912     0.683477    0.0778274 









   0.0114273        31934  4.95333e-05    -0.185658      8.08153     0.634257     0.623002    0.0741277 









   0.0111376        31202  5.19526e-05      -0.1669      8.03996     0.638658     0.629073     0.074642 









   0.0109395        31104  5.15439e-05     -0.17189      7.97761     0.621138     0.619565    0.0725944 









   0.0106873        30250  5.08319e-05    -0.164497      8.01903     0.609028     0.597393    0.0711791 









   0.0107114        30082  5.10231e-05    -0.170161      8.05024     0.609379     0.596618    0.0712201 









   0.0114225        32067  5.30144e-05     -0.16227      7.98881     0.661822     0.657783    0.0773493 









   0.0112578        31591  5.36263e-05    -0.168833      8.00045      0.66701     0.660069    0.0779557 









   0.0115119        32411  5.17185e-05    -0.149246      7.95712     0.658885      0.64013     0.077006 









   0.0112854        31566  5.21524e-05     -0.13451      8.01955     0.628243     0.618258    0.0734248 









   0.0115506        32539  5.56488e-05   -0.0988685      8.02425     0.662994     0.659703    0.0774863 









   0.0114023        32174  5.43262e-05   -0.0979658      8.01626     0.646507     0.639826    0.0755594 









   0.0111858        31484  5.24407e-05    -0.127126      8.01504     0.622039     0.620757    0.0726998 









   0.0115966        32681  5.53515e-05   -0.0767303      7.96321     0.666107     0.653161    0.0778501 









   0.0121431        33963  5.56487e-05    -0.069567      7.96484     0.676069      0.67401    0.0790144 









   0.0119725        34019  5.37331e-05   -0.0610396      8.00125     0.646674     0.647011    0.0755789 









   0.0121372        34060  5.17687e-05   -0.0633414      8.05319     0.642628      0.62837     0.075106 









   0.0127971        35782  5.23959e-05   -0.0480489       7.9727     0.651466     0.659711     0.076139 









   0.0127944        35887  5.12262e-05   -0.0744182      8.03431     0.651293     0.663858    0.0761188 









   0.0129851        36334  5.27227e-05   -0.0406852       8.0102     0.661522     0.670399    0.0773143 









    0.012978        36408  5.35155e-05   -0.0482481      7.94902     0.688139     0.687333    0.0804251 









   0.0124122        35000  5.36729e-05   -0.0514038      7.98714     0.664937     0.660286    0.0777133 









   0.0129192        36124  5.21372e-05   -0.0761052      7.97139     0.687043     0.690206     0.080297 









   0.0136513        38070  4.91478e-05   -0.0876065      8.01401     0.690501     0.674324    0.0807012 









   0.0136418        37914  4.90186e-05   -0.0989604      7.94522      0.68598     0.681488    0.0801727 









   0.0135336        37881  4.50709e-05   -0.0951992      8.01519     0.633252      0.62737    0.0740102 









   0.0138389        38755   4.4897e-05    -0.110709        8.006      0.64553     0.640695    0.0754452 









   0.0134098        37821    4.676e-05   -0.0879604      7.95487     0.639372     0.638235    0.0747255 









   0.0134521        37653  5.01062e-05   -0.0950391      7.93627     0.681235     0.686905    0.0796182 









    0.012849        36384  4.77279e-05   -0.0797648      8.01574     0.634564      0.62851    0.0741635 









   0.0130667        36397  4.52311e-05   -0.0869346      8.02942     0.612846     0.599101    0.0716253 









   0.0134414        37728  4.85303e-05   -0.0695377      7.95058     0.665539     0.654123    0.0777838 









   0.0137134        38527  4.86795e-05   -0.0657656      7.97051     0.667634     0.667075    0.0780286 









   0.0134779        38118  4.84026e-05   -0.0443514      8.00333     0.651169     0.643456    0.0761043 









   0.0131259        36749  5.05691e-05   -0.0629003      7.98756     0.666784     0.659487    0.0779293 









   0.0129059        36159  5.10297e-05   -0.0806047      7.98127     0.665432     0.666833    0.0777712 









   0.0127524        35729  5.11759e-05   -0.0522609      8.01678     0.664639       0.6439    0.0776786 









   0.0125259        35300    5.119e-05   -0.0739992       7.9853     0.650697     0.649326    0.0760491 









   0.0124242        35077  5.19664e-05   -0.0658679       7.9695     0.654905     0.651104    0.0765409 









   0.0125479        35131  5.18442e-05   -0.0554036      7.98693     0.647592     0.645006    0.0756862 









   0.0124916        35150  5.10332e-05   -0.0252783      8.03252     0.628098      0.62446    0.0734079 









   0.0122438        34536  5.05398e-05   -0.0127274      7.99614     0.613848     0.597316    0.0717425 









   0.0122131        34188  5.45592e-05     0.027391      8.03317     0.629712     0.625361    0.0735966 









   0.0116746        32782  5.62586e-05    0.0445208      8.01751     0.623821       0.6087     0.072908 









   0.0113174        31583  5.95146e-05    0.0479618       8.0241     0.622768     0.613347     0.072785 









   0.0112831        31924   5.7581e-05    0.0568948      8.00975     0.610473     0.599409     0.071348 









   0.0110484        31060  5.86655e-05    0.0922101      8.07044     0.578108     0.579502    0.0675654 









   0.0116221        32824  5.94115e-05     0.075691      7.99645     0.634233     0.624173    0.0741249 









   0.0114646        32433   5.9838e-05    0.0632727      8.02883     0.629561     0.626484    0.0735789 









   0.0114456        32246  6.04042e-05    0.0381966      8.01289     0.642528      0.64097    0.0750943 









   0.0111201        31241  5.86798e-05     0.035244      8.04006     0.606198     0.604658    0.0708484 









   0.0111955        31512  5.79444e-05    0.0457604      8.05303     0.599615     0.595966     0.070079 









   0.0112757        32067  5.53331e-05    0.0126031      8.04702     0.611574     0.595769    0.0714767 









   0.0112279        31982  5.48713e-05   0.00252744      8.03016     0.602831     0.592464    0.0704549 









   0.0116339        33026  5.85494e-05    0.0147395      8.01248       0.6492       0.6476    0.0758741 









   0.0117275        32904   5.6324e-05     0.022287      8.04352     0.623288     0.615763    0.0728457 









   0.0118892        33312  5.38535e-05    0.0176368      8.00398     0.610792     0.599022    0.0713853 









   0.0119095        33380  5.67464e-05   0.00527336      8.03293     0.653467     0.639455    0.0763728 









   0.0122153        34215  5.66075e-05    0.0355849      7.97043     0.655914     0.638963    0.0766588 









   0.0122118        33991  5.87654e-05    0.0296536      7.93982     0.669499       0.6606    0.0782465 









   0.0116461        33120   5.6712e-05      0.00886      8.02759     0.631409      0.63131    0.0737949 
